business_id,business_name,business_address,business_city,business_state,business_postal_code,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_score,inspection_type,violation_id,violation_description,risk_category,Neighborhoods (old),Police Districts,Supervisor Districts,Fire Prevention Districts,Zip Codes,Analysis Neighborhoods
100072,SUBWAY SANDWICHES #7307,2375 MARKET ST,San Francisco,CA,94114,,,,+14155981866,100072_20190402,2019-04-02T00:00:00.000,,Reinspection/Followup,,,,,,,,,
91615,Little Szechuan,501 Broadway St,San Francisco,CA,94133,,,,,91615_20190404,2019-04-04T00:00:00.000,77,Routine - Unscheduled,91615_20190404_103144,Unapproved or unmaintained equipment or utensils,Low Risk,,,,,,
2622,WING HING RESTAURANT,2550 SAN BRUNO Ave,San Francisco,CA,94134,37.729408,-122.404391,"{'type': 'Point', 'coordinates': [-122.404391, 37.729408]}",,2622_20190801,2019-08-01T00:00:00.000,,Complaint,,,,28,3,7,10,309,25
79565,Yan Yan Seafood Restaurant,2241 Judah St,San Francisco,CA,94122,,,,+14155665122,79565_20181022,2018-10-22T00:00:00.000,,Reinspection/Followup,,,,,,,,,
97412,PIRI PICA,590 Valencia St,San Francisco,CA,94110,,,,+14155991610,97412_20180816,2018-08-16T00:00:00.000,,New Ownership,,,,,,,,,
92659,Spreadz,221 Main St.,San Francisco,CA,94105,,,,,92659_20190501,2019-05-01T00:00:00.000,92,Routine - Unscheduled,92659_20190501_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,,,,,,
37879,Cafe Mystique,464 CASTRO St,San Francisco,CA,94114,,,,,37879_20180221,2018-02-21T00:00:00.000,86,Routine - Unscheduled,37879_20180221_103132,Improper thawing methods,Moderate Risk,,,,,,
101175,THE UP & UP,1268 GRANT AVE,San Francisco,CA,94133,,,,+14155379736,101175_20190624,2019-06-24T00:00:00.000,,New Ownership,,,,,,,,,
92453,Kaiju Cooks,1650 Balboa St.,San Francisco,CA,94121,,,,,92453_20190401,2019-04-01T00:00:00.000,,Reinspection/Followup,,,,,,,,,
96533,THE CLIFT ROYAL SONESTA HOTEL,495 GEARY ST,San Francisco,CA,94102,,,,,96533_20190215,2019-02-15T00:00:00.000,,New Ownership,,,,,,,,,
80587,Tao Sushi,4808 Mission St,San Francisco,CA,94112,,,,+14155585505,80587_20190404,2019-04-04T00:00:00.000,,Reinspection/Followup,,,,,,,,,
80893,The Progress,1525 Fillmore St,San Francisco,CA,94115,,,,+14155781272,80893_20190225,2019-02-25T00:00:00.000,,Reinspection/Followup,,,,,,,,,
94646,Side Hustle,601 19th St,San Francisco,CA,94107,,,,,94646_20190325,2019-03-25T00:00:00.000,89,Routine - Unscheduled,94646_20190325_103127,Noncompliance with HAACP plan or variance,Moderate Risk,,,,,,
101678,RICE PAPER SCISSORS,2723 OAKDALE AVE,San Francisco,CA,94124,,,,+14158203389,101678_20190823,2019-08-23T00:00:00.000,,New Ownership,,,,,,,,,
95752,Ichiraku Ramen,5336 Geray Blvd,San Francisco,CA,94121,,,,,95752_20190905,2019-09-05T00:00:00.000,,Reinspection/Followup,,,,,,,,,
66736,Sozai,1500 Irving St,San Francisco,CA,94122,,,,,66736_20180410,2018-04-10T00:00:00.000,90,Routine - Unscheduled,66736_20180410_103154,Unclean or degraded floors walls or ceilings,Low Risk,,,,,,
96069,Itzae,2948 Folsom St,San Francisco,CA,94110,,,,,96069_20180613,2018-06-13T00:00:00.000,,New Ownership,,,,,,,,,
93826,Donuts & Things,1549 Polk St,San Francisco,CA,94109,,,,,93826_20180206,2018-02-06T00:00:00.000,,New Ownership - Followup,93826_20180206_103103,High risk food holding temperature,High Risk,,,,,,
88105,Hitachino Beer & Wagyu,639 Post St,San Francisco,CA,94109,,,,,88105_20190516,2019-05-16T00:00:00.000,100,Routine - Unscheduled,,,,,,,,,
100036,Hula Truck (#2),2 Marina Blvd,San Francisco,CA,94123,,,,,100036_20190906,2019-09-06T00:00:00.000,,New Ownership,,,,,,,,,
90238,USA Power Market,1524 Ocean Ave,San Francisco,CA,94112,,,,+14155331878,90238_20190903,2019-09-03T00:00:00.000,,Reinspection/Followup,,,,,,,,,
81925,Halal Cart LLC (#2),455 Market St,San Francisco,CA,94105,,,,+14150854481,81925_20180426,2018-04-26T00:00:00.000,,Reinspection/Followup,,,,,,,,,
93618,A Girl Named Pinky,2948 Folsom St,San Francisco,CA,94110,,,,,93618_20171218,2017-12-18T00:00:00.000,,New Ownership,,,,,,,,,
89475,Lovejoy's Tea Room,1351 Church St,San Francisco,CA,94114,,,,+14155646845,89475_20190821,2019-08-21T00:00:00.000,94,Routine - Unscheduled,89475_20190821_103161,Low risk vermin infestation,Low Risk,,,,,,
63286,El Paraiso,1198 Treat Ave,San Francisco,CA,94110,,,,,63286_20190326,2019-03-26T00:00:00.000,79,Routine - Unscheduled,63286_20190326_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,,,,,,
82690,Hula Truck,Off The Grid,San Francisco,CA,,,,,+14158469350,82690_20171020,2017-10-20T00:00:00.000,84,Routine - Unscheduled,82690_20171020_103105,Improper cooling methods,High Risk,,,,,,
94877,S&K Wings,Treasure Fest,San Francisco,CA,94130,,,,,94877_20190326,2019-03-26T00:00:00.000,,Structural Inspection,,,,,,,,,
91615,Little Szechuan,501 Broadway St,San Francisco,CA,94133,,,,,91615_20190404,2019-04-04T00:00:00.000,77,Routine - Unscheduled,91615_20190404_103120,Moderate risk food holding temperature,Moderate Risk,,,,,,
94591,PYE,103 Horne St,San Francisco,CA,94124,,,,,94591_20180220,2018-02-20T00:00:00.000,,New Ownership,,,,,,,,,
2934,Lou's Fish Shack,300 Jefferson St,San Francisco,CA,94133,,,,,2934_20180816,2018-08-16T00:00:00.000,,Foodborne Illness Investigation,,,,,,,,,
88475,E & O Kitchen and Bar,314 Sutter St,San Francisco,CA,94108,,,,+14155690303,88475_20190129,2019-01-29T00:00:00.000,,Non-inspection site visit,,,,,,,,,
82926,Hops & Hominy,12 Tillman St,San Francisco,CA,94108,,,,,82926_20190821,2019-08-21T00:00:00.000,94,Routine - Unscheduled,82926_20190821_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,,,,,,
94646,Side Hustle,601 19th St,San Francisco,CA,94107,,,,,94646_20190325,2019-03-25T00:00:00.000,89,Routine - Unscheduled,94646_20190325_103109,Unclean or unsanitary food contact surfaces,High Risk,,,,,,
63652,SFDH - Banquet Main Kitchen,450 Powell St 2nd Floor,San Francisco,CA,94102,37.788918,-122.408507,"{'type': 'Point', 'coordinates': [-122.408507, 37.788918]}",+14155397755,63652_20190904,2019-09-04T00:00:00.000,94,Routine - Unscheduled,63652_20190904_103133,Foods not protected from contamination,Moderate Risk,6,1,10,5,28852,8
99721,NENAS RESTAURANT,3459 Mission St,San Francisco,CA,94110,,,,+14155915825,99721_20190909,2019-09-09T00:00:00.000,,Complaint Reinspection/Followup,,,,,,,,,
75063,Chino's Taqueria Inc,3416 balboa St,San Francisco,CA,94121,,,,+14155669956,75063_20190822,2019-08-22T00:00:00.000,,Reinspection/Followup,,,,,,,,,
95495,Udon Underground,493 Pine St,San Francisco,CA,94104,,,,,95495_20190903,2019-09-03T00:00:00.000,,Reinspection/Followup,,,,,,,,,
95201,95201 Zach's Deli,24 Willie Mays Pl Field lvl Rm. 1.11.11,San Francisco,CA,94107,,,,,95201_20180911,2018-09-11T00:00:00.000,100,Routine - Unscheduled,,,,,,,,,
81802,Dos Pinas,251 Rhode Island,San Francisco,CA,94103,,,,,81802_20190326,2019-03-26T00:00:00.000,90,Routine - Unscheduled,81802_20190326_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,,,,,,
30532,Roadhouse Cafe,5191 03rd St,San Francisco,CA,94124,37.730959,-122.39194,"{'type': 'Point', 'coordinates': [-122.39194, 37.730959]}",,30532_20191003,2019-10-03T00:00:00.000,,Reinspection/Followup,,,,1,3,8,10,58,1
100800,POSITIVE FOODS,475 06TH STREET ST 110,San Francisco,CA,94103,,,,+14155397209,100800_20190827,2019-08-27T00:00:00.000,100,Routine - Unscheduled,,,,,,,,,
87309,La Marsa,454 Geary St,San Francisco,CA,94102,,,,,87309_20190612,2019-06-12T00:00:00.000,94,Routine - Unscheduled,87309_20190612_103132,Improper thawing methods,Moderate Risk,,,,,,
87425,Meraki,927 Post St,San Francisco,CA,94109,,,,,87425_20181022,2018-10-22T00:00:00.000,,Reinspection/Followup,,,,,,,,,
86885,Franklin Market,2836 Franklin St,San Francisco,CA,94123,,,,,86885_20190515,2019-05-15T00:00:00.000,91,Routine - Unscheduled,86885_20190515_103103,High risk food holding temperature,High Risk,,,,,,
81925,Halal Cart LLC (#2),455 Market St,San Francisco,CA,94105,,,,+14150854481,81925_20170628,2017-06-28T00:00:00.000,90,Routine - Unscheduled,81925_20170628_103156,Permit license or inspection report not posted,Low Risk,,,,,,
82413,Farmhouse Kitchen Thai Cuisine,710 Florida St,San Francisco,CA,94110,,,,,82413_20181231,2018-12-31T00:00:00.000,,Reinspection/Followup,,,,,,,,,
76676,Little Vietnam Cafe,309 06th Ave,San Francisco,CA,94118,,,,,76676_20170922,2017-09-22T00:00:00.000,,Complaint,,,,,,,,,
72049,Tai Chi Restaurant,2031 Polk St,San Francisco,CA,94109,,,,,72049_20180820,2018-08-20T00:00:00.000,,Reinspection/Followup,,,,,,,,,
99070,OYATSUYA,160 14th St,San Francisco,CA,94103,,,,+14155990484,99070_20190204,2019-02-04T00:00:00.000,,Reinspection/Followup,,,,,,,,,
97842,UNGRAFTED,2419 03rd St,San Francisco,CA,94107,,,,+14156662589,97842_20181221,2018-12-21T00:00:00.000,,New Ownership,,,,,,,,,
101252,BREADCHU,1900 CLEMENT ST,San Francisco,CA,94121,,,,+14155706556,101252_20190814,2019-08-14T00:00:00.000,,Reinspection/Followup,,,,,,,,,
96775,WOW THAI KITCHEN,701 Randolph St,San Francisco,CA,94132,,,,+14155586726,96775_20190327,2019-03-27T00:00:00.000,94,Routine - Unscheduled,96775_20190327_103154,Unclean or degraded floors walls or ceilings,Low Risk,,,,,,
77731,Souvla,517 Hayes St,San Francisco,CA,94102,,,,,77731_20190514,2019-05-14T00:00:00.000,,Complaint,77731_20190514_103105,Improper cooling methods,High Risk,,,,,,
70702,Osso Steakhouse,1177 California St,San Francisco,CA,94108,,,,+14155776776,70702_20190617,2019-06-17T00:00:00.000,,Reinspection/Followup,,,,,,,,,
99432,SABA LIVE POULTRY 2 INC.,1526 WALLACE AVE,San Francisco,CA,94124,,,,+14150422224,99432_20190301,2019-03-01T00:00:00.000,,Non-inspection site visit,,,,,,,,,
100887,ASIA CHINESE FOOD,350 BAY ST.,San Francisco,CA,94133,,,,+14155816395,100887_20190814,2019-08-14T00:00:00.000,,New Ownership - Followup,,,,,,,,,
90501,Lone Star Saloon,1354 Harrison St,San Francisco,CA,94103,,,,+14155869999,90501_20170327,2017-03-27T00:00:00.000,,New Ownership,,,,,,,,,
89070,Lafayette Coffee Shop,611 Larkin St,San Francisco,CA,94109,,,,+14155444884,89070_20190108,2019-01-08T00:00:00.000,,Reinspection/Followup,,,,,,,,,
75606,RS94109,835 Larkin St,San Francisco,CA,94109,,,,,75606_20190108,2019-01-08T00:00:00.000,91,Routine - Unscheduled,75606_20190108_103103,High risk food holding temperature,High Risk,,,,,,
69665,Shalimar Restaurant,532 Jones St,San Francisco,CA,94102,,,,,69665_20190404,2019-04-04T00:00:00.000,86,Routine - Unscheduled,69665_20190404_103161,Low risk vermin infestation,Low Risk,,,,,,
93489,Subway #51109,177 Townsend St Ste 200,San Francisco,CA,94107,,,,,93489_20180810,2018-08-10T00:00:00.000,88,Routine - Unscheduled,93489_20180810_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,,,,,,
86138,Baladie Cafe,337 Kearny St,San Francisco,CA,94108,,,,,86138_20190403,2019-04-03T00:00:00.000,67,Routine - Unscheduled,86138_20190403_103154,Unclean or degraded floors walls or ceilings,Low Risk,,,,,,
79053,Oyaji Restaurant,3123 Clement St,San Francisco,CA,94121,,,,+14155756174,79053_20190903,2019-09-03T00:00:00.000,88,Routine - Unscheduled,79053_20190903_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,,,,,,
89213,Guerra's to Go,345 Taraval St,San Francisco,CA,94116,,,,,89213_20190801,2019-08-01T00:00:00.000,96,Routine - Unscheduled,89213_20190801_103133,Foods not protected from contamination,Moderate Risk,,,,,,
82413,Farmhouse Kitchen Thai Cuisine,710 Florida St,San Francisco,CA,94110,,,,,82413_20181102,2018-11-02T00:00:00.000,,Reinspection/Followup,,,,,,,,,
80421,The Masonic Auditorium,1111 California St,San Francisco,CA,,,,,+14155700001,80421_20190405,2019-04-05T00:00:00.000,96,Routine - Unscheduled,80421_20190405_103129,Insufficient hot water or running water,Moderate Risk,,,,,,
92676,Vitalist Food,1000 Van Ness Ave 3rd Floor,San Francisco,CA,94109,,,,,92676_20190108,2019-01-08T00:00:00.000,92,Routine - Unscheduled,92676_20190108_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,,,,,,
99872,RECOVERY ROOM,4528 MISSION ST,San Francisco,CA,94112,,,,,99872_20190315,2019-03-15T00:00:00.000,,New Ownership,,,,,,,,,
93245,TS Cafe,4754 Mission St.,San Francisco,CA,94112,,,,,93245_20181003,2018-10-03T00:00:00.000,,Non-inspection site visit,,,,,,,,,
92676,Vitalist Food,1000 Van Ness Ave 3rd Floor,San Francisco,CA,94109,,,,,92676_20190108,2019-01-08T00:00:00.000,92,Routine - Unscheduled,92676_20190108_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,,,,,,
69705,Daniel's Cafe,154 Ellis St,San Francisco,CA,94102,,,,,69705_20190212,2019-02-12T00:00:00.000,92,Routine - Unscheduled,69705_20190212_103120,Moderate risk food holding temperature,Moderate Risk,,,,,,
91934,"Keep It, Inc.",1170 Powell St,San Francisco,CA,94108,,,,,91934_20190107,2019-01-07T00:00:00.000,80,Routine - Unscheduled,91934_20190107_103120,Moderate risk food holding temperature,Moderate Risk,,,,,,
70547,Parlor 1255,1255 Battery St Ste. 700,San Francisco,CA,94111,,,,,70547_20190821,2019-08-21T00:00:00.000,92,Routine - Unscheduled,70547_20190821_103157,Food safety certificate or food handler card not available,Low Risk,,,,,,
89789,Parker,1399 18th St.,San Francisco,CA,94107,,,,,89789_20190610,2019-06-10T00:00:00.000,90,Routine - Unscheduled,89789_20190610_103144,Unapproved or unmaintained equipment or utensils,Low Risk,,,,,,
99016,KRISPY KRUNCHY CHICKEN,393 EDDY ST,San Francisco,CA,94102,,,,+14150705443,99016_20190318,2019-03-18T00:00:00.000,100,Routine - Unscheduled,,,,,,,,,
88821,Caffe Macaroni,59 Columbus Ave,San Francisco,CA,94111,,,,,88821_20180904,2018-09-04T00:00:00.000,,Reinspection/Followup,,,,,,,,,
88134,Mixt Greens/Mixt,240 Kearny St,San Francisco,CA,94108,,,,+14155350808,88134_20180529,2018-05-29T00:00:00.000,,Non-inspection site visit,,,,,,,,,
91934,"Keep It, Inc.",1170 Powell St,San Francisco,CA,94108,,,,,91934_20190107,2019-01-07T00:00:00.000,80,Routine - Unscheduled,91934_20190107_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,,,,,,
80773,Round Table Pizza,4523 Mission St,San Francisco,CA,94112,,,,,80773_20190226,2019-02-26T00:00:00.000,93,Routine - Unscheduled,80773_20190226_103109,Unclean or unsanitary food contact surfaces,High Risk,,,,,,
85809,Boba Guys,8 Octavia St,San Francisco,CA,94102,,,,+14155962622,85809_20171110,2017-11-10T00:00:00.000,96,Routine - Unscheduled,85809_20171110_103154,Unclean or degraded floors walls or ceilings,Low Risk,,,,,,
91331,Sutter Cafe,330 Sutter St,San Francisco,CA,94108,,,,,91331_20190528,2019-05-28T00:00:00.000,,Reinspection/Followup,,,,,,,,,
94129,Boba Guys,836 Divisadero St 1,San Francisco,CA,94104,,,,,94129_20190123,2019-01-23T00:00:00.000,,Complaint,,,,,,,,,
92110,Maxfield's House of Caffeine,398 dolores St,San Francisco,CA,94110,,,,,92110_20170705,2017-07-05T00:00:00.000,,New Ownership,92110_20170705_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,,,,,,
95845,Stripe,510 Townsend St,San Francisco,CA,94103,,,,,95845_20190726,2019-07-26T00:00:00.000,,New Construction,,,,,,,,,
94387,Foundation Cafe,645 05th St,San Francisco,CA,94107,,,,,94387_20180621,2018-06-21T00:00:00.000,,Reinspection/Followup,,,,,,,,,
98796,BREAKFAST LITTLE,3224 22ND ST.,San Francisco,CA,94110,,,,+14155532719,98796_20181204,2018-12-04T00:00:00.000,,New Ownership,,,,,,,,,
75606,RS94109,835 Larkin St,San Francisco,CA,94109,,,,,75606_20190108,2019-01-08T00:00:00.000,91,Routine - Unscheduled,75606_20190108_103157,Food safety certificate or food handler card not available,Low Risk,,,,,,
90460,Mestiza Taqueria,595 Bryant St.,San Francisco,CA,94107,,,,,90460_20190220,2019-02-20T00:00:00.000,85,Routine - Unscheduled,90460_20190220_103105,Improper cooling methods,High Risk,,,,,,
95750,Mainland Market,5601 Geary Blvd,San Francisco,CA,94121,,,,,95750_20190125,2019-01-25T00:00:00.000,84,Routine - Unscheduled,95750_20190125_103139,Improper food storage,Low Risk,,,,,,
84548,Gus's Community Market,2111 Harrison St,San Francisco,CA,94110,,,,,84548_20190215,2019-02-15T00:00:00.000,,Reinspection/Followup,84548_20190215_103127,Noncompliance with HAACP plan or variance,Moderate Risk,,,,,,
92199,San Francisco Proper Hotel,1100 Market St,San Francisco,CA,94102,,,,,92199_20180803,2018-08-03T00:00:00.000,,Reinspection/Followup,,,,,,,,,
78781,Eight AM,1323 Columbus Ave,San Francisco,CA,94133,,,,,78781_20190801,2019-08-01T00:00:00.000,,Reinspection/Followup,,,,,,,,,
89830,Stop-N-Wrap,1217 Geneva Ave,San Francisco,CA,94112,,,,,89830_20190708,2019-07-08T00:00:00.000,,Reinspection/Followup,,,,,,,,,
89336,Miller's Rest,1085 Sutter St,San Francisco,CA,94109,,,,,89336_20190208,2019-02-08T00:00:00.000,93,Routine - Unscheduled,89336_20190208_103105,Improper cooling methods,High Risk,,,,,,
87050,Fasty Fresh Inc/Firepie,3498 Cesar Chavez St,San Francisco,CA,94110,,,,+14155944099,87050_20190107,2019-01-07T00:00:00.000,88,Routine - Unscheduled,87050_20190107_103124,Inadequately cleaned or sanitized food contact surfaces,Moderate Risk,,,,,,
80253,Raavi,533 Jackson St,San Francisco,CA,94133,,,,,80253_20190828,2019-08-28T00:00:00.000,,Foodborne Illness Investigation,80253_20190828_103142,Unclean nonfood contact surfaces,Low Risk,,,,,,
100816,GABRIELLA'S PIZZA,3242 22ND ST,San Francisco,CA,94110,,,,+14150980339,100816_20190612,2019-06-12T00:00:00.000,,New Ownership,,,,,,,,,
88129,SF NEWA,407 Ellis St,San Francisco,CA,94102,,,,+14155443876,88129_20190206,2019-02-06T00:00:00.000,88,Routine - Unscheduled,88129_20190206_103116,Inadequate food safety knowledge or lack of certified food safety manager,Moderate Risk,,,,,,
90030,United Nations Cafe,1 United Nations Plaza,San Francisco,CA,94102,,,,+14155559302,90030_20181009,2018-10-09T00:00:00.000,,New Ownership,,,,,,,,,
93957,Leadership High School,350 Seneca Ave,San Francisco,CA,94112,,,,,93957_20190215,2019-02-15T00:00:00.000,100,Routine - Unscheduled,,,,,,,,,
98173,MISSION PREPARATORY INC,1050 YORK ST,San Francisco,CA,94110,,,,+14155509626,98173_20190219,2019-02-19T00:00:00.000,96,Routine - Unscheduled,98173_20190219_103156,Permit license or inspection report not posted,Low Risk,,,,,,
273,HAI SUN RESTAURANT,3137 LAGUNA St,San Francisco,CA,94123,37.800133,-122.431064,"{'type': 'Point', 'coordinates': [-122.431064, 37.800133]}",,273_20161014,2016-10-14T00:00:00.000,,Reinspection/Followup,,,,17,9,1,13,57,13
75944,Alex Gourmet Burrito,545 Sansome St 207B,San Francisco,CA,94111,,,,,75944_20190319,2019-03-19T00:00:00.000,85,Routine - Unscheduled,75944_20190319_103129,Insufficient hot water or running water,Moderate Risk,,,,,,
100142,Multi Service Center South,525 05th St,San Francisco,CA,94107,,,,,100142_20190403,2019-04-03T00:00:00.000,,New Ownership,,,,,,,,,
5281,Eva's Catering,Pier 45,San Francisco,CA,94122,,,,+14155821026,5281_20190215,2019-02-15T00:00:00.000,79,Routine - Unscheduled,5281_20190215_103112,No hot water or running water,High Risk,,,,,,
69186,"Premier Catering & Events, Inc.",1255 22nd St,San Francisco,CA,94107,,,,+14155530288,69186_20190206,2019-02-06T00:00:00.000,83,Routine - Unscheduled,69186_20190206_103119,Inadequate and inaccessible handwashing facilities,Moderate Risk,,,,,,
88488,Dim Sum Kitchen Inc,2520 San Bruno Ave,San Francisco,CA,94134,,,,,88488_20190909,2019-09-09T00:00:00.000,74,Routine - Unscheduled,88488_20190909_103144,Unapproved or unmaintained equipment or utensils,Low Risk,,,,,,
94543,Excelsior Coffee,4495 Mission St,San Francisco,CA,94112,,,,,94543_20180813,2018-08-13T00:00:00.000,,Non-inspection site visit,,,,,,,,,
85787,HD Rice Noodles,1395 Noriega St,San Francisco,CA,94122,,,,+14155923570,85787_20190430,2019-04-30T00:00:00.000,70,Routine - Unscheduled,85787_20190430_103149,Wiping cloths not clean or properly stored or inadequate sanitizer,Low Risk,,,,,,
